x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0.024390243902439025,0.04878048780487805,0.07317073170731708,0.0975609756097561,0.12195121951219512,0.14634146341463417,0.17073170731707318,0.21951219512195122,0.24390243902439024,0.2682926829268293,0.29268292682926833,0.3170731707317073,0.34146341463414637,0.36585365853658536,0.3902439024390244,0.41463414634146345,0.43902439024390244,0.4634146341463415,0.4878048780487805,0.5121951219512195,0.5365853658536586,0.5609756097560976,0.5853658536585367,0.6097560975609756,0.6341463414634146,0.14872099940511602,0.9785841760856633,0.9779892920880429,0.5669244497323023,0.7126710291493159,0.7852468768590125,0.4907792980368828,0.687091017251636,0.8328375966686496,0.1766805472932778,0.6603212373587151,0.7328970850684117,0.6157049375371803,0.7566924449732302,0.22070196311719215
0.023255813953488372,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.16279069767441862,0.20930232558139533,0.23255813953488372,0.2558139534883721,0.27906976744186046,0.3023255813953488,0.32558139534883723,0.3488372093023256,0.37209302325581395,0.3953488372093023,0.41860465116279066,0.4418604651162791,0.46511627906976744,0.4883720930232558,0.5116279069767442,0.5348837209302325,0.5581395348837209,0.5813953488372093,0.6046511627906976,0.955110870740941,0.7003785830178475,0.7463493780421849,0.07517577068685775,0.26068144943212546,0.37641968631692807,0.23526230394808004,0.32936722552731207,0.5148729042725798,0.7025419145484045,0.4899945916711736,0.6057328285559762,0.1216873985938345,0.674959437533802,0.11736073553272039
0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.19148936170212766,0.2127659574468085,0.23404255319148937,0.2553191489361702,0.2765957446808511,0.2978723404255319,0.3191489361702128,0.3404255319148936,0.36170212765957444,0.3829787234042553,0.40425531914893614,0.425531914893617,0.44680851063829785,0.46808510638297873,0.48936170212765956,0.5106382978723404,0.5319148936170213,0.5531914893617021,0.6183793571751924,0.21502942507922138,0.3422363060208239,0.21684019918515166,0.4717066545948393,0.6627433227704843,0.7890448166591219,0.7048438207333635,0.959710276143051,0.8759619737437754,0.19284744228157538,0.3838841104572205,0.25939339067451334,0.5323675871435039,0.93662290629244
0.018867924528301886,0.03773584905660377,0.05660377358490566,0.07547169811320754,0.09433962264150943,0.11320754716981132,0.1320754716981132,0.16981132075471697,0.18867924528301885,0.20754716981132074,0.22641509433962265,0.24528301886792453,0.2641509433962264,0.2830188679245283,0.3018867924528302,0.32075471698113206,0.33962264150943394,0.3584905660377358,0.3773584905660377,0.3962264150943396,0.4150943396226415,0.43396226415094336,0.4528301886792453,0.4716981132075472,0.49056603773584906,0.20861516553933782,0.624065503737985,0.8501245995016019,0.17265930936276253,0.5119259522961909,0.7945888216447133,0.24670701317194732,0.9451762192951229,0.2847988608045568,0.8704165183339266,0.8309006763972944,0.11391954432182272,0.2103951584193663,0.35884656461374154,0.7173371306514773
0.01694915254237288,0.03389830508474576,0.05084745762711865,0.06779661016949153,0.0847457627118644,0.1016949152542373,0.11864406779661017,0.15254237288135594,0.1694915254237288,0.1864406779661017,0.2033898305084746,0.22033898305084745,0.23728813559322035,0.2542372881355932,0.2711864406779661,0.288135593220339,0.3050847457627119,0.3220338983050847,0.3389830508474576,0.3559322033898305,0.3728813559322034,0.3898305084745763,0.4067796610169492,0.423728813559322,0.4406779661016949,0.8819304797471991,0.15369146796897445,0.4584889399597817,0.34099396725079,0.7474863544958346,0.10341855788566505,0.8144211433496122,0.34041941970698075,0.7469118069520253,0.06980752657282391,0.5429474288997415,0.8985923585176674,0.3748922723355358,0.22062625682275208,0.5426601551278368
0.01639344262295082,0.03278688524590164,0.04918032786885246,0.06557377049180328,0.0819672131147541,0.09836065573770492,0.11475409836065574,0.14754098360655737,0.1639344262295082,0.18032786885245902,0.19672131147540983,0.21311475409836067,0.22950819672131148,0.24590163934426232,0.26229508196721313,0.27868852459016397,0.29508196721311475,0.3114754098360656,0.3278688524590164,0.3442622950819672,0.36065573770491804,0.3770491803278689,0.39344262295081966,0.4098360655737705,0.42622950819672134,0.7874227358237033,0.017468422467078745,0.34506852996506315,0.10024187046492879,0.5262026337006181,0.902983069067455,0.6893308250470304,0.1652781510346681,0.5912389142703575,0.8376780435366837,0.45955388336468694,0.8363343187315239,0.13302875571083042,0.180596613813491,0.4920720236495566
0.014925373134328358,0.029850746268656716,0.04477611940298507,0.05970149253731343,0.07462686567164178,0.08955223880597014,0.1044776119402985,0.13432835820895522,0.14925373134328357,0.16417910447761194,0.1791044776119403,0.19402985074626866,0.208955223880597,0.22388059701492538,0.23880597014925373,0.2537313432835821,0.26865671641791045,0.2835820895522388,0.29850746268656714,0.31343283582089554,0.3283582089552239,0.34328358208955223,0.3582089552238806,0.3731343283582089,0.3880597014925373,0.5377589663622188,0.6573847182000445,0.04544441969258187,0.4640231677433727,0.9414123412786811,0.3742481621742036,0.3588772555134774,0.7023836043662286,0.17999554466473602,0.22521719759411896,0.2392515036756516,0.6718645578079749,0.4938739140120294,0.07484963243484072,0.3584317219870795
0.014084507042253521,0.028169014084507043,0.04225352112676056,0.056338028169014086,0.07042253521126761,0.08450704225352113,0.09859154929577466,0.1267605633802817,0.14084507042253522,0.15492957746478875,0.16901408450704225,0.18309859154929578,0.1971830985915493,0.2112676056338028,0.22535211267605634,0.23943661971830987,0.2535211267605634,0.26760563380281693,0.28169014084507044,0.29577464788732394,0.3098591549295775,0.323943661971831,0.3380281690140845,0.35211267605633806,0.36619718309859156,0.3947629438603452,0.45129934536798255,0.8736361832969649,0.09978178932751439,0.6066256695100178,0.07141440190438406,0.16960920452291212,0.4374132116643523,0.9442570918468559,0.8742313033128348,0.11307280301527475,0.5776631620710176,0.12795080341202142,0.01428288038087681,0.2818885141836937
0.0136986301369863,0.0273972602739726,0.0410958904109589,0.0547945205479452,0.0684931506849315,0.0821917808219178,0.0958904109589041,0.1232876712328767,0.136986301369863,0.1506849315068493,0.1643835616438356,0.1780821917808219,0.1917808219178082,0.2054794520547945,0.2191780821917808,0.2328767123287671,0.2465753424657534,0.2602739726027397,0.273972602739726,0.2876712328767123,0.3013698630136986,0.3150684931506849,0.3287671232876712,0.3424657534246575,0.3561643835616438,0.3291424282229311,0.3567273409645337,0.7948958528804654,0.9324451116532182,0.4529930568586977,0.9322574591855882,0.08275473822480765,0.3158191030212047,0.8361793957590542,0.7132670294614374,0.0551698254832051,0.5344342278100956,0.9598423719271908,0.9863013698630136,0.24676299493338336
0.012658227848101266,0.02531645569620253,0.0379746835443038,0.05063291139240506,0.06329113924050633,0.0759493670886076,0.08860759493670886,0.11392405063291139,0.12658227848101267,0.13924050632911392,0.1518987341772152,0.16455696202531644,0.17721518987341772,0.18987341772151897,0.20253164556962025,0.21518987341772153,0.22784810126582278,0.24050632911392406,0.25316455696202533,0.26582278481012656,0.27848101265822783,0.2911392405063291,0.3037974683544304,0.31645569620253167,0.3291139240506329,0.1522191956417241,0.10174651498157346,0.5825989424771671,0.48181381188912037,0.03877583720557603,0.5576029482454734,0.8484217272872937,0.987822464348662,0.5447844896651178,0.2792821663195001,0.8988944079474444,0.41788174971959624,0.5071302675853229,0.9113924050632911,0.15205896490946963
0.012048192771084338,0.024096385542168676,0.03614457831325302,0.04819277108433735,0.060240963855421686,0.07228915662650603,0.08433734939759037,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.14457831325301207,0.1566265060240964,0.16867469879518074,0.18072289156626506,0.1927710843373494,0.20481927710843376,0.21686746987951808,0.22891566265060243,0.24096385542168675,0.2530120481927711,0.26506024096385544,0.27710843373493976,0.28915662650602414,0.30120481927710846,0.3132530120481928,0.04848308898243577,0.9520975468137611,0.45812164319930326,0.2175932646247641,0.7957613586877631,0.3379300333865583,0.7111336913920744,0.7956161997387139,0.3739294527507621,0.02482218028741472,0.8073740746116999,0.349542749310495,0.24168965016693278,0.8674698795180723,0.09653070111772391
0.011235955056179775,0.02247191011235955,0.033707865168539325,0.0449438202247191,0.056179775280898875,0.06741573033707865,0.07865168539325842,0.10112359550561797,0.11235955056179775,0.12359550561797752,0.1348314606741573,0.14606741573033707,0.15730337078651685,0.16853932584269662,0.1797752808988764,0.19101123595505617,0.20224719101123595,0.21348314606741572,0.2247191011235955,0.23595505617977527,0.24719101123595505,0.2584269662921348,0.2696629213483146,0.2808988764044944,0.29213483146067415,0.9102386062365863,0.7530614821360939,0.2923873248327231,0.8656735260699406,0.47241509910364854,0.04544880696881707,0.5283423810124984,0.5397045827547027,0.14644615578841055,0.6858982451710642,0.6855195051129908,0.2585532129781593,0.8881454361823001,0.8089887640449438,0.02259815679838404
0.010309278350515464,0.020618556701030927,0.030927835051546393,0.041237113402061855,0.05154639175257732,0.061855670103092786,0.07216494845360824,0.09278350515463918,0.10309278350515463,0.1134020618556701,0.12371134020618557,0.13402061855670103,0.14432989690721648,0.15463917525773196,0.16494845360824742,0.17525773195876287,0.18556701030927836,0.1958762886597938,0.20618556701030927,0.21649484536082475,0.2268041237113402,0.23711340206185566,0.24742268041237114,0.25773195876288657,0.26804123711340205,0.7526836008077372,0.5259857583165055,0.10330534594537144,0.4643426506536295,0.10351790838558826,0.7116590498458922,0.3198001913061962,0.24774152407269637,0.8868105005845467,0.29939419704538206,0.5464980337974279,0.15474545647784038,0.4849612073546604,0.7422680412371134,0.9381443298969072
0.009900990099009901,0.019801980198019802,0.0297029702970297,0.039603960396039604,0.04950495049504951,0.0594059405940594,0.06930693069306931,0.0891089108910891,0.09900990099009901,0.10891089108910891,0.1188118811881188,0.12871287128712872,0.13861386138613863,0.1485148514851485,0.15841584158415842,0.16831683168316833,0.1782178217821782,0.18811881188118812,0.19801980198019803,0.2079207920792079,0.21782178217821782,0.22772277227722773,0.2376237623762376,0.24752475247524752,0.25742574257425743,0.6832663464366239,0.4259386334673071,0.019998039407901187,0.2875208312910499,0.9408881482207627,0.5646505244583865,0.22791883148710912,0.11910597000294089,0.7724732869326537,0.1291049897068915,0.48524654445642584,0.1090089206940496,0.3073228114890697,0.7128712871287128,0.900990099009901
0.009708737864077669,0.019417475728155338,0.029126213592233007,0.038834951456310676,0.04854368932038834,0.058252427184466014,0.06796116504854369,0.08737864077669902,0.09708737864077668,0.10679611650485436,0.11650485436893203,0.1262135922330097,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.16504854368932037,0.17475728155339804,0.1844660194174757,0.19417475728155337,0.20388349514563106,0.21359223300970873,0.2233009708737864,0.23300970873786406,0.24271844660194172,0.2524271844660194,0.6505796964841172,0.37882929588085584,0.9806767838627579,0.20426053350928455,0.8643604486756526,0.49542840984070124,0.18465453859930245,0.05853520595720614,0.7186351211235742,0.04892072768404184,0.4564049392025638,0.08747290036761239,0.22367800923743988,0.6990291262135921,0.8834951456310679
0.009345794392523364,0.018691588785046728,0.02803738317757009,0.037383177570093455,0.04672897196261682,0.05607476635514018,0.06542056074766354,0.08411214953271028,0.09345794392523364,0.102803738317757,0.11214953271028036,0.12149532710280372,0.1308411214953271,0.14018691588785046,0.14953271028037382,0.1588785046728972,0.16822429906542055,0.17757009345794392,0.18691588785046728,0.19626168224299065,0.205607476635514,0.21495327102803738,0.22429906542056072,0.23364485981308408,0.24299065420560745,0.5888723906017992,0.28989431391387893,0.9066293999475935,0.047078347453926105,0.719888199842781,0.3647480129268932,0.10297842606341165,0.9440999213905144,0.6169971176521967,0.8974582933007248,0.401956502751332,0.04681631583544414,0.06576993623897283,0.6728971962616822,0.8504672897196262
0.009174311926605505,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.045871559633027525,0.05504587155963303,0.06422018348623854,0.08256880733944955,0.09174311926605505,0.10091743119266056,0.11009174311926606,0.11926605504587157,0.12844036697247707,0.13761467889908258,0.14678899082568808,0.1559633027522936,0.1651376146788991,0.1743119266055046,0.1834862385321101,0.1926605504587156,0.2018348623853211,0.21100917431192662,0.22018348623853212,0.22935779816513763,0.23853211009174313,0.5597171955222624,0.24787475801700196,0.8716438010268497,0.9727295682181635,0.6516286507869709,0.30300479757596166,0.06438851948489185,0.8900765928793872,0.5689756754481946,0.8259405773924754,0.37623095699015235,0.02760710377914317,0.9910781920713745,0.6605504587155964,0.834862385321101
0.008849557522123894,0.017699115044247787,0.02654867256637168,0.035398230088495575,0.04424778761061947,0.05309734513274336,0.061946902654867256,0.07964601769911504,0.08849557522123894,0.09734513274336283,0.10619469026548672,0.11504424778761062,0.12389380530973451,0.1327433628318584,0.1415929203539823,0.1504424778761062,0.1592920353982301,0.16814159292035397,0.17699115044247787,0.18584070796460178,0.19469026548672566,0.20353982300884954,0.21238938053097345,0.22123893805309736,0.23008849557522124,0.5045030934293994,0.16829822225702873,0.8053880491816118,0.8320933510846581,0.5223588378103219,0.18607565196961393,0.9912287571462135,0.7877672488057013,0.478032735531365,0.6905004307306758,0.32751194298692143,0.9911504424778761,0.8497924661289059,0.6371681415929203,0.8053097345132744
0.007874015748031496,0.015748031496062992,0.023622047244094488,0.031496062992125984,0.03937007874015748,0.047244094488188976,0.05511811023622047,0.07086614173228346,0.07874015748031496,0.08661417322834646,0.09448818897637795,0.10236220472440945,0.11023622047244094,0.11811023622047244,0.12598425196850394,0.13385826771653542,0.14173228346456693,0.14960629921259844,0.15748031496062992,0.1653543307086614,0.1732283464566929,0.18110236220472442,0.1889763779527559,0.19685039370078738,0.2047244094488189,0.3386446772893546,0.9291958583917168,0.6063612127224255,0.4096348192696385,0.13404426808853617,0.8347696695393391,0.7717155434310868,0.48043896087792176,0.2048484096968194,0.2836505673011346,0.18116436232872468,0.8818897637795275,0.42538285076570154,0.5669291338582677,0.7165354330708661
0.007633587786259542,0.015267175572519083,0.022900763358778626,0.030534351145038167,0.03816793893129771,0.04580152671755725,0.05343511450381679,0.06870229007633588,0.07633587786259542,0.08396946564885496,0.0916030534351145,0.09923664122137404,0.10687022900763359,0.11450381679389313,0.12213740458015267,0.1297709923664122,0.13740458015267176,0.1450381679389313,0.15267175572519084,0.16030534351145037,0.16793893129770993,0.17557251908396945,0.183206106870229,0.19083969465648853,0.1984732824427481,0.29776819532661264,0.8702872792960783,0.557310180059437,0.30551832643785326,0.038342753918769304,0.7482081463784162,0.7176155235708874,0.4046966959967368,0.13752112347765283,0.1833809218577006,0.14509643960142182,0.8549618320610687,0.3207855020103723,0.549618320610687,0.6946564885496183
0.0072992700729927005,0.014598540145985401,0.021897810218978103,0.029197080291970802,0.0364963503649635,0.043795620437956206,0.051094890510948905,0.06569343065693431,0.072992700729927,0.08029197080291971,0.08759124087591241,0.0948905109489051,0.10218978102189781,0.1094890510948905,0.11678832116788321,0.12408759124087591,0.13138686131386862,0.1386861313868613,0.145985401459854,0.15328467153284672,0.16058394160583941,0.1678832116788321,0.17518248175182483,0.18248175182481752,0.1897810218978102,0.2409291917523576,0.78837444722681,0.4891043742341094,0.1607437796366349,0.9052160477382919,0.6278437849645693,0.6423890457669561,0.2993766316798977,0.04390217912515318,0.043955458468751665,0.09494379029250359,0.8175182481751825,0.1753423197826203,0.5255474452554745,0.6642335766423357
0.007194244604316547,0.014388489208633094,0.02158273381294964,0.02877697841726619,0.03597122302158273,0.04316546762589928,0.05035971223021583,0.06474820143884892,0.07194244604316546,0.07913669064748202,0.08633093525179857,0.09352517985611511,0.10071942446043167,0.10791366906474821,0.11510791366906475,0.1223021582733813,0.12949640287769784,0.1366906474820144,0.14388489208633093,0.1510791366906475,0.15827338129496404,0.16546762589928057,0.17266187050359713,0.1798561151079137,0.18705035971223022,0.2230733398892397,0.7626416852129807,0.4676776564360023,0.11526318513534496,0.8634128668288391,0.5900315718648103,0.6187567931266498,0.2662905646705657,0.01449200351948657,0.00015527146628021324,0.07918844780290876,0.8057553956834533,0.12965167434397806,0.5179856115107914,0.6546762589928058
0.006711409395973154,0.013422818791946308,0.020134228187919462,0.026845637583892617,0.03355704697986577,0.040268456375838924,0.04697986577181208,0.060402684563758385,0.06711409395973154,0.0738255033557047,0.08053691275167785,0.087248322147651,0.09395973154362416,0.10067114093959731,0.10738255033557047,0.11409395973154363,0.12080536912751677,0.12751677852348994,0.1342281879194631,0.14093959731543623,0.1476510067114094,0.15436241610738255,0.1610738255033557,0.16778523489932887,0.174496644295302,0.1409846403315166,0.6443403450295031,0.36917255979460384,0.9061303544885366,0.6712310256294762,0.4161974685824963,0.5101121571100401,0.11418404576370433,0.8792396738885635,0.7987478041529661,0.006756452412053511,0.7516778523489933,0.9195531732804829,0.4832214765100671,0.610738255033557
0.006622516556291391,0.013245033112582781,0.019867549668874173,0.026490066225165563,0.033112582781456956,0.039735099337748346,0.046357615894039736,0.059602649006622516,0.06622516556291391,0.0728476821192053,0.07947019867549669,0.08609271523178808,0.09271523178807947,0.09933774834437085,0.10596026490066225,0.11258278145695365,0.11920529801324503,0.12582781456953643,0.13245033112582782,0.1390728476821192,0.1456953642384106,0.152317880794702,0.15894039735099338,0.16556291390728478,0.17218543046357615,0.1258716722950748,0.6225604140169291,0.35103723520898206,0.8676373843252488,0.6358493048550502,0.3841936757159774,0.49011008289110125,0.08618043068286478,0.8543484934871278,0.7616771194245866,0.9933774834437086,0.7417218543046358,0.8808824174378316,0.4768211920529801,0.6026490066225165
0.006369426751592357,0.012738853503184714,0.019108280254777073,0.025477707006369428,0.03184713375796178,0.038216560509554146,0.0445859872611465,0.05732484076433121,0.06369426751592357,0.07006369426751592,0.07643312101910829,0.08280254777070065,0.089171974522293,0.09554140127388536,0.10191082802547771,0.10828025477707007,0.11464968152866242,0.12101910828025478,0.12738853503184713,0.1337579617834395,0.14012738853503184,0.1464968152866242,0.15286624203821658,0.15923566878980894,0.1656050955414013,0.08284311736784454,0.5605501237372713,0.29940362692198463,0.7580429226337783,0.5351129863280457,0.2930747697675362,0.43316158870542415,0.006450565945880157,0.7834800600430039,0.6561320946083006,0.9554140127388535,0.713375796178344,0.770781776136963,0.4585987261146497,0.5796178343949044
0.006134969325153374,0.012269938650306749,0.018404907975460124,0.024539877300613498,0.03067484662576687,0.03680981595092025,0.04294478527607362,0.05521472392638037,0.06134969325153374,0.06748466257668712,0.0736196319018405,0.07975460122699386,0.08588957055214724,0.09202453987730061,0.09815950920245399,0.10429447852760737,0.11042944785276074,0.11656441717791412,0.12269938650306748,0.12883435582822086,0.13496932515337423,0.1411042944785276,0.147239263803681,0.15337423312883436,0.15950920245398773,0.04298242312469419,0.5031051225111972,0.25157138017990893,0.6565169934886522,0.4417930671082841,0.20866423275245588,0.3804057360081298,0.9325529752719335,0.7178290488915653,0.5583574842861982,0.9202453987730062,0.6871165644171779,0.668786932138959,0.44171779141104295,0.558282208588957
0.005988023952095809,0.011976047904191617,0.017964071856287428,0.023952095808383235,0.029940119760479042,0.035928143712574856,0.04191616766467066,0.05389221556886228,0.059880239520958084,0.0658682634730539,0.07185628742514971,0.07784431137724551,0.08383233532934133,0.08982035928143713,0.09580838323353294,0.10179640718562875,0.10778443113772455,0.11377245508982037,0.11976047904191617,0.125748502994012,0.1317365269461078,0.1377245508982036,0.14371257485029942,0.14970059880239522,0.15568862275449102,0.0179999282871383,0.4671017246943239,0.22159274265839582,0.5928860841191868,0.3833052457958335,0.15576033561619276,0.34734124565240776,0.8862634013410307,0.6766825630176773,0.4970777008856539,0.8982035928143713,0.6706586826347306,0.6048621320233784,0.4311377245508982,0.5449101796407186
