x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0.03225806451612903,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.16129032258064516,0.1935483870967742,0.22580645161290322,0.29032258064516125,0.3225806451612903,0.3548387096774194,0.06555671175858481,0.4245577523413111,0.9479708636836628,0.35900104058272636,0.554630593132154,0.8439125910509885,0.46409989594172735,0.4578563995837669,0.8085327783558792,0.745057232049948,0.11030176899063475,0.8834547346514048,0.6503642039542143,0.8501560874089489,0.7211238293444329
0.02702702702702703,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.13513513513513514,0.16216216216216217,0.1891891891891892,0.24324324324324326,0.2702702702702703,0.2972972972972973,0.8918918918918919,0.5434623813002192,0.8451424397370344,0.6508400292184077,0.49013878743608474,0.8948137326515705,0.439737034331629,0.40905770635500366,0.3528122717311907,0.1373265157048941,0.9802775748721695,0.7910883856829802,0.7326515704894084,0.9254930606281958,0.8173849525200877
0.024390243902439025,0.04878048780487805,0.07317073170731708,0.0975609756097561,0.12195121951219512,0.14634146341463417,0.17073170731707318,0.21951219512195122,0.24390243902439024,0.2682926829268293,0.8048780487804879,0.09994051160023795,0.7858417608566329,0.2944675788221297,0.9535990481856039,0.4170136823319453,0.41998810232004763,0.8804283164782868,0.12314098750743604,0.8304580606781679,0.907792980368828,0.7370612730517548,0.27067221891731114,0.9559785841760857,0.8584176085663295
0.023255813953488372,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.16279069767441862,0.20930232558139533,0.23255813953488372,0.2558139534883721,0.7674418604651163,0.9085992428339642,0.3304488912925906,0.14115738236884803,0.7230935640886965,0.2114656571119524,0.9810708491076257,0.6533261222282315,0.024337479718766902,0.6987560843699298,0.44672796106003243,0.28393726338561387,0.07193077339102218,0.5392103839913466,0.4461871281773932
0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.19148936170212766,0.2127659574468085,0.23404255319148937,0.7021276595744681,0.5758261656858307,0.5355364418288818,0.87324581258488,0.32095971027614306,0.8524219103666818,0.21638750565866907,0.25712992304210047,0.8515165233137166,0.4689904934359439,0.6419194205522861,0.4929832503395201,0.7247623358985966,0.8116794929832503,0.7265731100045268
0.018867924528301886,0.03773584905660377,0.05660377358490566,0.07547169811320754,0.09433962264150943,0.11320754716981132,0.1320754716981132,0.16981132075471697,0.18867924528301885,0.20754716981132074,0.6226415094339622,0.17087931648273405,0.5685297258810965,0.5478818084727661,0.8312566749733,0.41616233535065855,0.28551085795656816,0.7746529013883944,0.6418654325382698,0.18939124243503025,0.6628693485226059,0.5307938768244927,0.30295478818084726,0.9266642933428266,0.851192595229619
0.01694915254237288,0.03389830508474576,0.05084745762711865,0.06779661016949153,0.0847457627118644,0.1016949152542373,0.11864406779661017,0.15254237288135594,0.1694915254237288,0.1864406779661017,0.559322033898305,0.8480321746624533,0.7983338121229532,0.28871014076414825,0.4415397874174088,0.0686584314852054,0.54409652398736,0.39069232979029017,0.4748635449583453,0.9663889686871588,0.8830795748348176,0.7644355070382074,0.9666762424590635,0.2220626256822752,0.15426601551278368
0.01639344262295082,0.03278688524590164,0.04918032786885246,0.06557377049180328,0.0819672131147541,0.09836065573770492,0.11475409836065574,0.14754098360655737,0.1639344262295082,0.18032786885245902,0.5409836065573771,0.7546358505778017,0.5753829615694707,0.21365224402042463,0.32867508734211237,0.9677506046761624,0.3294813222252083,0.2794947594732599,0.4264982531577533,0.9019080892233271,0.6573501746842247,0.542596076323569,0.8693899489384574,0.018005912389142703,0.9521633969363075
0.014925373134328358,0.029850746268656716,0.04477611940298507,0.05970149253731343,0.07462686567164178,0.08955223880597014,0.1044776119402985,0.13432835820895522,0.14925373134328357,0.16417910447761194,0.4925373134328358,0.5079082200935621,0.9861884606816662,0.015370906660726219,0.030519046558253507,0.7019380708398307,0.7623078636667409,0.9855201603920695,0.29873022944976607,0.7315660503452884,0.061038093116507014,0.9563377144130095,0.6123858320338605,0.4787257741145021,0.4190242815771887
0.014084507042253521,0.028169014084507043,0.04225352112676056,0.056338028169014086,0.07042253521126761,0.08450704225352113,0.09859154929577466,0.1267605633802817,0.14084507042253522,0.15492957746478875,0.4647887323943662,0.36659392977583816,0.6488791906367785,0.9016068240428486,0.8595516762547113,0.5496925213251339,0.43761158500297564,0.8172981551279508,0.22555048601467964,0.6340011902400318,0.7193017258480461,0.6207101765522715,0.4651854790716128,0.17000595120015868,0.11366792303114462
0.0136986301369863,0.0273972602739726,0.0410958904109589,0.0547945205479452,0.0684931506849315,0.0821917808219178,0.0958904109589041,0.1232876712328767,0.136986301369863,0.1506849315068493,0.4520547945205479,0.3017451679489585,0.4940889472696566,0.8495027209607806,0.7811972227434791,0.4798273597297804,0.28860949521486207,0.7401013323325202,0.19196847438543815,0.5892287483580408,0.5625820979545881,0.466691686995684,0.3976355789078626,0.028335522612122348,0.9733533495965471
0.012658227848101266,0.02531645569620253,0.0379746835443038,0.05063291139240506,0.06329113924050633,0.0759493670886076,0.08860759493670886,0.11392405063291139,0.12658227848101267,0.13924050632911392,0.4177215189873418,0.12690273994552156,0.07675052074987983,0.7090209902259254,0.5699407146290659,0.291459701970838,0.8867168722961063,0.531966031084762,0.10142605351706457,0.4685146611120013,0.14004165999038615,0.05143406505367729,0.21551033488223043,0.6462105431821823,0.5955776317897772
0.012048192771084338,0.024096385542168676,0.03614457831325302,0.04819277108433735,0.060240963855421686,0.07228915662650603,0.08433734939759037,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.39759036144578314,0.024386703440267093,0.8319059370010161,0.6266511830454348,0.44607345042821894,0.18101320946436347,0.651183045434751,0.4099288721149659,0.04833793003338656,0.39773552039483234,0.8921469008564379,0.8078095514588475,0.10872405283785745,0.42226738278414866,0.3740746116998113
0.011235955056179775,0.02247191011235955,0.033707865168539325,0.0449438202247191,0.056179775280898875,0.06741573033707865,0.07865168539325842,0.10112359550561797,0.11235955056179775,0.12359550561797752,0.3707865168539326,0.8877666961242267,0.5061229642721878,0.516980179270294,0.28115136977654337,0.033960358540588306,0.33758363842949124,0.24744350460800404,0.9775280898876404,0.3034970332028784,0.5623027395530867,0.4836510541598283,0.966418381517485,0.12410049236207549,0.07915667213735639
0.010309278350515464,0.020618556701030927,0.030927835051546393,0.041237113402061855,0.05154639175257732,0.061855670103092786,0.07216494845360824,0.09278350515463918,0.10309278350515463,0.1134020618556701,0.3402061855670103,0.7320650441067063,0.13444574343713464,0.39185885853969604,0.09299606759485599,0.8660856626634074,0.9797002869592942,0.0620682325433096,0.8969072164948454,0.19598256987990223,0.18599213518971197,0.11382718673610373,0.8042299925603146,0.7838239982995004,0.7425868848974386
0.009900990099009901,0.019801980198019802,0.0297029702970297,0.039603960396039604,0.04950495049504951,0.0594059405940594,0.06930693069306931,0.0891089108910891,0.09900990099009901,0.10891089108910891,0.32673267326732675,0.663464366238604,0.9705911185177923,0.33673169297127736,0.010097049308891286,0.7921772375257328,0.8220762670326439,0.9802960494069208,0.8613861386138614,0.1486128810900892,0.020194098617782572,0.9507891383197725,0.7327712969316733,0.6339574551514557,0.5943534947554161
0.009708737864077669,0.019417475728155338,0.029126213592233007,0.038834951456310676,0.04854368932038834,0.058252427184466014,0.06796116504854369,0.08737864077669902,0.09708737864077668,0.10679611650485436,0.3203883495145631,0.6311622207559618,0.8934866622678856,0.31077387124139877,0.9709680459986803,0.7573758129889715,0.7478555943067206,0.9418418324064473,0.8446601941747572,0.1263078518239231,0.942030351588274,0.8740691865397303,0.6991233858045055,0.5633895748892449,0.5245546234329342
0.009345794392523364,0.018691588785046728,0.02803738317757009,0.037383177570093455,0.04672897196261682,0.05607476635514018,0.06542056074766354,0.08411214953271028,0.09345794392523364,0.102803738317757,0.308411214953271,0.5701808018167525,0.7479255830203511,0.2617695868634815,0.8972836055550701,0.6916761289195562,0.6077386671325006,0.8692462223775002,0.8130841121495327,0.0841994934055376,0.7946545549829679,0.7292339942353043,0.635601362564416,0.43016857367455674,0.3927853961044633
0.009174311926605505,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.045871559633027525,0.05504587155963303,0.06422018348623854,0.08256880733944955,0.09174311926605505,0.10091743119266056,0.30275229357798167,0.5413685716690515,0.6791515865667873,0.23861627809106978,0.8624694891002441,0.660634626714923,0.5415369076677048,0.8349465533204277,0.798165137614679,0.0643043514855652,0.7250231461998149,0.6608029627135763,0.60558875515529,0.3672249810622002,0.3305277333557782
0.008849557522123894,0.017699115044247787,0.02654867256637168,0.035398230088495575,0.04424778761061947,0.05309734513274336,0.061946902654867256,0.07964601769911504,0.08849557522123894,0.09734513274336283,0.2920353982300885,0.4868039783851515,0.5489075103766935,0.19476858015506304,0.7965384916594879,0.6018482261727622,0.4161641475448351,0.7699898190931161,0.7699115044247787,0.02662698723470906,0.593155297987313,0.5312083953324457,0.5487508810400188,0.24802255462448117,0.2126243245359856
0.007874015748031496,0.015748031496062992,0.023622047244094488,0.031496062992125984,0.03937007874015748,0.047244094488188976,0.05511811023622047,0.07086614173228346,0.07874015748031496,0.08661417322834646,0.25984251968503935,0.3228966457932916,0.15766631533263067,0.06305412610825221,0.598487196974394,0.42525885051770107,0.03955607911215822,0.5748651497302995,0.6850393700787402,0.9133858267716535,0.19703639407278814,0.14191828383656768,0.37801475602951207,0.8898877797755596,0.8583917167834336
0.007633587786259542,0.015267175572519083,0.022900763358778626,0.030534351145038167,0.03816793893129771,0.04580152671755725,0.05343511450381679,0.06870229007633588,0.07633587786259542,0.08396946564885496,0.25190839694656486,0.28250101975409353,0.061243517277547926,0.030592622807528697,0.5496765922731776,0.3817376609754676,0.9466814288211641,0.5267758289143989,0.6641221374045801,0.8854961832061068,0.09941145620884563,0.045976341705028845,0.33593613425791036,0.8016432608822329,0.7711089097371947
0.0072992700729927005,0.014598540145985401,0.021897810218978103,0.029197080291970802,0.0364963503649635,0.043795620437956206,0.051094890510948905,0.06569343065693431,0.072992700729927,0.08029197080291971,0.2408759124087591,0.22633065160637222,0.92711385795727,0.9854014598540146,0.4818051041611167,0.32122116255527733,0.8176248068623795,0.45990729394213864,0.635036496350365,0.8467153284671532,0.9636102083222334,0.9125153178112846,0.2774255421173211,0.6789386754755181,0.6497415951835473
0.007194244604316547,0.014388489208633094,0.02158273381294964,0.02877697841726619,0.03597122302158273,0.04316546762589928,0.05035971223021583,0.06474820143884892,0.07194244604316546,0.07913669064748202,0.23741007194244607,0.2086848506806066,0.8849956006417887,0.9712230215827339,0.46048341183168573,0.3022100305367217,0.7770819315770405,0.4389006780187361,0.6258992805755396,0.8345323741007195,0.9209668236633715,0.8706071114331556,0.2590445629108224,0.6403912840950261,0.61161430567776
0.006711409395973154,0.013422818791946308,0.020134228187919462,0.026845637583892617,0.03355704697986577,0.040268456375838924,0.04697986577181208,0.060402684563758385,0.06711409395973154,0.0738255033557047,0.22147651006711408,0.1275618215395703,0.6913652538173957,0.9060402684563759,0.3624611503986307,0.2148101436872213,0.5906941128777984,0.34232692221071126,0.5838926174496644,0.7785234899328859,0.7249223007972614,0.6779424350254494,0.17454168731138237,0.46317733435430836,0.4363316967704157
0.006622516556291391,0.013245033112582781,0.019867549668874173,0.026490066225165563,0.033112582781456956,0.039735099337748346,0.046357615894039736,0.059602649006622516,0.06622516556291391,0.0728476821192053,0.2185430463576159,0.11262663918249201,0.6557168545239244,0.8940397350993378,0.34441471865269063,0.19871935441428007,0.5563791061795534,0.32454716898381647,0.5761589403973509,0.7682119205298014,0.6888294373053813,0.6424718214113415,0.15898425507653174,0.4305512916100171,0.40406122538485156
0.006369426751592357,0.012738853503184714,0.019108280254777073,0.025477707006369428,0.03184713375796178,0.038216560509554146,0.0445859872611465,0.05732484076433121,0.06369426751592357,0.07006369426751592,0.21019108280254778,0.07010426386465982,0.5542212665828228,0.8598726114649682,0.2930342001703923,0.1529068116353605,0.4586798653089375,0.2739259199156152,0.554140127388535,0.7388535031847134,0.5860684003407846,0.5414824130796381,0.11469025112580632,0.33766075702868276,0.31218305002231334
0.006134969325153374,0.012269938650306749,0.018404907975460124,0.024539877300613498,0.03067484662576687,0.03680981595092025,0.04294478527607362,0.05521472392638037,0.06134969325153374,0.06748466257668712,0.20245398773006135,0.030712484474387444,0.4601979750837442,0.8282208588957055,0.24543641085475554,0.1104670857013813,0.3681734352064436,0.2270315028792954,0.5337423312883436,0.7116564417177914,0.4908728217095111,0.4479280364334375,0.07365726975046107,0.2516090180285295,0.22706914072791598
0.005988023952095809,0.011976047904191617,0.017964071856287428,0.023952095808383235,0.029940119760479042,0.035928143712574856,0.04191616766467066,0.05389221556886228,0.059880239520958084,0.0658682634730539,0.19760479041916168,0.006023880382946682,0.4012693176521209,0.8083832335329342,0.2156047187063,0.0838681917601922,0.3114489583706838,0.19764064685001256,0.5209580838323353,0.6946107784431138,0.4312094374126,0.3892932697479293,0.04794004804761734,0.19767650328086342,0.1737244074724802
0.005780346820809248,0.011560693641618497,0.017341040462427744,0.023121387283236993,0.028901734104046242,0.03468208092485549,0.04046242774566474,0.05202312138728323,0.057803468208092484,0.06358381502890173,0.1907514450867052,0.9710982658959537,0.31798589996324633,0.7803468208092486,0.17344381703364628,0.04627618697584283,0.23128069765110762,0.15610277657121854,0.5028901734104047,0.6705202312138728,0.34688763406729256,0.3064252063216278,0.011594106050987336,0.1214541080557319,0.0983327207724949
0.00558659217877095,0.0111731843575419,0.01675977653631285,0.0223463687150838,0.02793296089385475,0.0335195530726257,0.03910614525139665,0.05027932960893855,0.0558659217877095,0.06145251396648045,0.18435754189944134,0.9385474860335196,0.24028588371149465,0.7541899441340782,0.1341094223026747,0.011204394369713804,0.1564870010299304,0.11734964576636185,0.48603351955307267,0.6480446927374302,0.2682188446053494,0.22911269935395276,0.9776536312849162,0.05034174963328236,0.02799538091819856
0.0055248618784530384,0.011049723756906077,0.016574585635359115,0.022099447513812154,0.027624309392265192,0.03314917127071823,0.03867403314917127,0.049723756906077346,0.055248618784530384,0.06077348066298342,0.18232044198895025,0.9281767955801105,0.21553066145722047,0.7458563535911602,0.12157748542474282,3.0524098775983637e-5,0.13265773328042488,0.10500289978938371,0.48066298342541436,0.6408839779005524,0.24315497084948565,0.20448093770031436,0.9668508287292817,0.02768535758981716,0.005585910076005006
0.005235602094240838,0.010471204188481676,0.015706806282722516,0.020942408376963352,0.02617801047120419,0.03141361256544503,0.03664921465968587,0.04712041884816754,0.05235602094240838,0.05759162303664922,0.17277486910994766,0.8795811518324608,0.09953126284915437,0.7068062827225131,0.06285463666017928,0.9476439790575917,0.020997231435541792,0.04714783037745676,0.4554973821989529,0.6073298429319373,0.12570927332035856,0.0890600586606727,0.9162303664921466,0.9214933801156767,0.9005509717387133
0.0051813471502590676,0.010362694300518135,0.015544041450777202,0.02072538860103627,0.02590673575129534,0.031088082901554404,0.036269430051813475,0.046632124352331605,0.05181347150259068,0.05699481865284974,0.17098445595854922,0.8704663212435233,0.077773899970469,0.6994818652849741,0.051840317860882175,0.9378238341968912,5.369271658299552e-5,0.03629627641010497,0.45077720207253885,0.6010362694300518,0.10368063572176435,0.06741120566995087,0.9067357512953368,0.9015812505033692,0.880855861902333
0.005076142131979695,0.01015228426395939,0.015228426395939085,0.02030456852791878,0.025380710659898477,0.03045685279187817,0.035532994923857864,0.04568527918781726,0.050761421319796954,0.055837563451776644,0.16751269035532992,0.8527918781725887,0.035584529361745984,0.6852791878172588,0.03048262001082223,0.9187817258883249,0.9594166301631064,0.015254193614883144,0.4416243654822335,0.5888324873096447,0.06096524002164446,0.025432245097786594,0.8883248730964466,0.8629699296554922,0.8426653611275735
0.005025125628140704,0.010050251256281407,0.01507537688442211,0.020100502512562814,0.02512562814070352,0.03015075376884422,0.035175879396984924,0.04522613065326633,0.05025125628140704,0.05527638190954774,0.1658291457286432,0.8442211055276382,0.015125880659579302,0.678391959798995,0.020125754400141412,0.9095477386934674,0.9397237443498901,0.0050503775157193,0.4371859296482412,0.5829145728643216,0.040251508800282824,0.005075629403297897,0.8793969849246231,0.8442463574152168,0.824145854902654
0.004739336492890996,0.009478672985781991,0.014218009478672987,0.018957345971563982,0.023696682464454978,0.028436018957345974,0.03317535545023697,0.04265402843601896,0.047393364928909956,0.05213270142180095,0.15639810426540285,0.7962085308056872,0.900496394959682,0.6398104265402844,0.9620853080568721,0.8578199052132702,0.829406347566317,0.9478672985781991,0.4123222748815166,0.5497630331753555,0.924193077424137,0.8910177219739001,0.8293838862559242,0.7393589542013882,0.7204016082298242
0.004484304932735426,0.008968609865470852,0.013452914798206279,0.017937219730941704,0.02242152466367713,0.026905829596412557,0.03139013452914798,0.04035874439461883,0.04484304932735426,0.04932735426008968,0.14798206278026907,0.7533632286995515,0.7982263870176356,0.6053811659192825,0.9103139013452914,0.8116591928251121,0.7309618130266042,0.8968609865470852,0.3901345291479821,0.5201793721973094,0.8206479116813128,0.7892577771521647,0.7847533632286995,0.6457600193046311,0.6278227995736895
0.004405286343612335,0.00881057268722467,0.013215859030837006,0.01762114537444934,0.022026431718061675,0.026431718061674013,0.030837004405286347,0.039647577092511016,0.04405286343612335,0.048458149779735685,0.14537444933920707,0.7400881057268723,0.7665392303363155,0.5947136563876653,0.894273127753304,0.7973568281938327,0.7004599351821306,0.881057268722467,0.38325991189427316,0.5110132158590309,0.7885656620543772,0.7577286576490909,0.7709251101321587,0.6167594946534961,0.5991383492790469
0.004366812227074236,0.008733624454148471,0.013100436681222707,0.017467248908296942,0.021834061135371178,0.026200873362445413,0.03056768558951965,0.03930131004366812,0.043668122270742356,0.048034934497816595,0.14410480349344978,0.7336244541484715,0.751110772105795,0.5895196506550218,0.8864628820960698,0.7903930131004366,0.6856085886996814,0.8733624454148471,0.3799126637554585,0.5065502183406113,0.7729448332411661,0.7423771476516465,0.7641921397379913,0.602639156385271,0.585171907476974
0.004291845493562232,0.008583690987124463,0.012875536480686695,0.017167381974248927,0.02145922746781116,0.02575107296137339,0.030042918454935622,0.03862660944206009,0.04291845493562232,0.047210300429184546,0.14163090128755365,0.721030042918455,0.7210484628561956,0.5793991416309013,0.871244635193133,0.776824034334764,0.6566707804527621,0.8583690987124464,0.37339055793991416,0.4978540772532189,0.7425076903240068,0.7124647718690711,0.7510729613733905,0.5751257160750797,0.5579583341008307
0.0041841004184100415,0.008368200836820083,0.012552301255230124,0.016736401673640166,0.02092050209205021,0.025104602510460247,0.02928870292887029,0.03765690376569037,0.04184100418410042,0.046025104602510455,0.13807531380753138,0.702928870292887,0.6778417744787381,0.5648535564853556,0.8493723849372384,0.7573221757322175,0.6150802682025874,0.8368200836820083,0.3640167364016736,0.4853556485355648,0.6987622765707883,0.669473573641918,0.7322175732217573,0.5355823602527966,0.5188459585791564
0.004149377593360996,0.008298755186721992,0.012448132780082988,0.016597510373443983,0.02074688796680498,0.024896265560165977,0.029045643153526972,0.03734439834024896,0.04149377593360996,0.04564315352697095,0.13692946058091288,0.6970954356846473,0.6639176322721716,0.5601659751037344,0.8423236514522822,0.7510373443983402,0.6016769683717567,0.8298755186721992,0.36099585062240663,0.48132780082987553,0.6846645202389766,0.6556188770854496,0.7261410788381742,0.5228387940978978,0.5062412837244538
4.452399784728522,4.342174110016764,4.223498621283765,4.096270333823107,3.9604022332314317,3.81582609573303,3.6624933870462613,3.329497815247282,3.149892693323965,2.9616697860030516,1.4718170937783748,1.0507384100705297,0.5566849952889491,1.5505246150575693,0.9723447857559633,0.6742775752755588,0.971317473562815,4.0,1.4659068942042006,4.0,1.7778106797440385,1.0450055565615723,2.2714156371887375,0.626616913245746,1.2744913885334255
0,0,0,0,0,0,0,0,0,0,-1.8162128766714387,-3.6155968421474984,-4.77485246075868,-5.966828339306797,-6.921729328044765,-7.620886532592976,-8.403021723729386,-8.932719529345619,-18.889729662149062,-20.048405574159293,-23.57072820716909,-24.856161901099014,-25.682023654152104,-27.001361691965204,-28.307487120298113
0,0,0,0,0,0,0,0,0,0,33,168,401,135,203,181,386,200,87,116,406,399,175,367,363
